

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,1

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,1

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,1

1.30,0

1.30,1

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.30,0

1.31,1

1.31,1

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.31,0

1.31,0

1.31,0

1.31,0

1.31,1

1.31,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,1

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

1.32,1

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,0

1.32,1

